Id,Weekly_Sales
10_42_2013-05-31,12628.649999999998
10_42_2013-06-07,12250.260000000007
10_42_2013-06-14,12120.06000000003
10_42_2013-06-21,11891.420000000007
10_42_2013-06-28,11349.310000000029
10_42_2013-07-05,11628.5
10_42_2013-07-12,11584.67000000001
10_42_2013-07-19,11411.050000000021
10_42_2013-07-26,9696.03000000002
10_44_2012-11-02,10485.64350000001
10_44_2012-11-09,10364.634999999986
10_44_2012-11-16,10903.020999999997
10_44_2012-11-23,12287.931999999993
10_44_2012-11-30,12022.313999999977
10_44_2012-12-07,13016.70679999999
10_44_2012-12-14,14571.585000000014
10_44_2012-12-21,15590.905000000017
10_44_2012-12-28,8671.244900000012
10_44_2013-01-04,7831.25
10_44_2013-01-11,8772.359999999988
10_44_2013-01-18,7339.780000000017
10_44_2013-01-25,8715.449999999986
10_44_2013-02-01,9404.890000000012
10_44_2013-02-08,10028.75
10_44_2013-02-15,9366.650000000016
10_44_2013-02-22,7894.760000000007
10_44_2013-03-01,8267.400000000014
10_44_2013-03-08,8563.760000000007
10_44_2013-03-15,7519.430000000011
10_44_2013-03-22,7810.560000000018
10_44_2013-03-29,8255.449999999988
10_44_2013-04-05,8193.31000000002
10_44_2013-04-12,7761.949999999991
10_44_2013-04-19,6504.60999999999
10_44_2013-04-26,7573.7900000000045
10_44_2013-05-03,8169.790000000007
10_44_2013-05-10,8553.469999999981
10_44_2013-05-17,8834.189999999979
10_44_2013-05-24,8233.29000000001
10_44_2013-05-31,7543.560000000016
10_44_2013-06-07,7589.880000000004
10_44_2013-06-14,7543.489999999993
10_44_2013-06-21,8405.099999999986
10_44_2013-06-28,8233.280000000019
10_44_2013-07-05,7442.31999999999
10_44_2013-07-12,7596.280000000017
10_44_2013-07-19,8053.510000000007
10_44_2013-07-26,8981.670000000015
10_45_2012-11-23,483.171600000001
10_46_2012-11-02,50239.514799999946
10_46_2012-11-09,50098.253399999936
10_46_2012-11-16,48748.74759999999
10_46_2012-11-23,53956.64969999995
10_46_2012-11-30,54970.01400000003
10_46_2012-12-07,62636.78610000004
10_46_2012-12-14,68421.04500000001
10_46_2012-12-21,96169.62039999999
10_46_2012-12-28,59901.11410000006
10_46_2013-01-04,44555.85999999998
10_46_2013-01-11,47168.33999999994
10_46_2013-01-18,48355.20000000009
10_46_2013-01-25,46172.29000000003
10_46_2013-02-01,52186.41999999995
10_46_2013-02-08,60129.63999999993
10_46_2013-02-15,54952.99000000013
10_46_2013-02-22,56042.03
10_46_2013-03-01,57874.389999999934
10_46_2013-03-08,57570.65000000005
10_46_2013-03-15,59054.07000000003
10_46_2013-03-22,55726.7000000001
10_46_2013-03-29,55948.57000000002
10_46_2013-04-05,68777.94000000013
10_46_2013-04-12,60624.070000000036
10_46_2013-04-19,57416.54000000003
10_46_2013-04-26,56310.58000000005
10_46_2013-05-03,62258.24000000015
10_46_2013-05-10,57808.69000000008
10_46_2013-05-17,57978.87999999992
10_46_2013-05-24,64169.03000000003
10_46_2013-05-31,62613.46999999997
10_46_2013-06-07,62938.25
10_46_2013-06-14,63094.54000000003
10_46_2013-06-21,57463.54000000003
10_46_2013-06-28,57786.76999999989
10_46_2013-07-05,58385.41999999995
10_46_2013-07-12,55560.45999999997
10_46_2013-07-19,56258.79000000003
10_46_2013-07-26,54421.30999999995
10_47_2012-11-30,109.58
10_47_2012-12-07,758.9626000000001
10_47_2012-12-14,70.19
10_47_2012-12-28,4306.100800000001
10_47_2013-02-08,-498.0
10_47_2013-04-05,-40.075
10_47_2013-04-12,-3.005
10_47_2013-04-19,-58.84
10_47_2013-07-05,167.64
10_48_2012-11-02,2851.85
10_48_2012-11-09,2883.59
10_48_2012-11-16,3082.8
10_48_2012-11-23,4514.56
10_48_2012-11-30,2982.84
10_48_2012-12-07,2824.1969999999983
10_48_2012-12-14,3203.2
10_48_2012-12-21,4426.56
10_48_2012-12-28,4307.44
10_48_2013-01-04,1733.0
10_48_2013-01-11,2781.0
10_48_2013-01-18,1085.0
10_48_2013-01-25,1748.0
10_48_2013-02-01,2333.0
10_48_2013-02-08,1815.0
10_48_2013-02-15,2593.0
10_48_2013-02-22,1013.0
10_48_2013-03-01,1112.0
10_48_2013-03-08,2151.0
10_48_2013-03-15,2391.0
10_48_2013-03-22,3352.0
10_48_2013-03-29,4233.0
10_48_2013-04-05,2017.0
10_48_2013-04-12,1567.0
10_48_2013-04-19,1656.0
10_48_2013-04-26,1584.0
10_48_2013-05-03,3285.0
10_48_2013-05-10,2886.0
10_48_2013-05-17,1063.0
10_48_2013-05-24,3755.0
10_48_2013-05-31,675.0
10_48_2013-06-07,928.0
10_48_2013-06-14,1565.0
10_48_2013-06-21,2561.0
10_48_2013-06-28,2285.0
10_48_2013-07-05,2048.0
10_48_2013-07-12,2811.0
10_48_2013-07-19,2191.0
10_48_2013-07-26,3284.0
10_49_2012-11-02,20290.454299999972
10_49_2012-11-09,20611.210399999978
10_49_2012-11-16,19634.40719999997
10_49_2012-11-23,17092.74299999999
10_49_2012-11-30,18935.404199999968
10_49_2012-12-07,17981.925600000002
10_49_2012-12-14,19085.737799999974
10_49_2012-12-21,20556.007999999987
10_49_2012-12-28,18823.963799999998
10_49_2013-01-04,18560.889999999963
10_49_2013-01-11,21320.020000000015
10_49_2013-01-18,20653.860000000044
10_49_2013-01-25,21150.270000000015
10_49_2013-02-01,19099.530000000024
10_49_2013-02-08,24184.65999999999
10_49_2013-02-15,24509.520000000015
10_49_2013-02-22,25137.209999999974
10_49_2013-03-01,21768.610000000037
10_49_2013-03-08,23254.729999999985
10_49_2013-03-15,26743.209999999974
10_49_2013-03-22,23466.5
10_49_2013-03-29,21071.510000000006
10_49_2013-04-05,22403.56000000004
10_49_2013-04-12,19077.699999999968
10_49_2013-04-19,18418.229999999985
10_49_2013-04-26,21224.469999999983
10_49_2013-05-03,17512.459999999977
10_49_2013-05-10,18841.949999999968
10_49_2013-05-17,20692.18999999996
10_49_2013-05-24,21384.590000000033
10_49_2013-05-31,15230.469999999978
10_49_2013-06-07,19818.229999999985
10_49_2013-06-14,18376.040000000023
10_49_2013-06-21,18957.840000000033
10_49_2013-06-28,21187.629999999943
10_49_2013-07-05,18612.75
10_49_2013-07-12,22518.770000000015
10_49_2013-07-19,19129.959999999977
10_49_2013-07-26,21103.31000000004
10_50_2012-11-02,4570.980999999994
10_50_2012-11-09,4579.181799999995
10_50_2012-11-16,4535.4819999999945
10_50_2012-11-23,3353.5984
10_50_2012-11-30,4512.383199999996
10_50_2012-12-07,4392.983999999996
10_50_2012-12-14,4478.109999999996
10_50_2012-12-21,4297.225199999997
10_50_2012-12-28,3694.7483999999995
10_50_2013-01-04,4526.0
10_50_2013-01-11,4585.0
10_50_2013-01-18,4159.0
10_50_2013-01-25,4695.0
10_50_2013-02-01,4550.0
10_50_2013-02-08,4890.0
10_50_2013-02-15,4590.0
10_50_2013-02-22,4445.0
10_50_2013-03-01,5020.0
10_50_2013-03-08,4220.0
10_50_2013-03-15,4350.0
10_50_2013-03-22,4777.0
10_50_2013-03-29,4490.0
10_50_2013-04-05,5200.0
10_50_2013-04-12,4602.0
10_50_2013-04-19,4640.0
10_50_2013-04-26,4370.0
10_50_2013-05-03,3990.0
10_50_2013-05-10,5265.0
10_50_2013-05-17,4680.0
10_50_2013-05-24,4512.0
10_50_2013-05-31,3885.0
10_50_2013-06-07,4665.0
10_50_2013-06-14,4535.0
10_50_2013-06-21,4953.0
10_50_2013-06-28,4685.0
10_50_2013-07-05,4320.0
10_50_2013-07-12,4688.940000000001
10_50_2013-07-19,4600.0
10_50_2013-07-26,4127.0
10_52_2012-11-02,4744.615600000001
10_52_2012-11-09,4816.3114000000005
10_52_2012-11-16,4800.8294000000005
10_52_2012-11-23,8082.420000000012
10_52_2012-11-30,4932.455000000001
10_52_2012-12-07,4975.716799999999
10_52_2012-12-14,5273.903500000002
10_52_2012-12-21,6733.66
10_52_2012-12-28,4339.291699999993
10_52_2013-01-04,4646.14000000001
10_52_2013-01-11,4271.549999999992
10_52_2013-01-18,3462.2899999999972
10_52_2013-01-25,4356.380000000004
10_52_2013-02-01,5036.5300000000125
10_52_2013-02-08,4992.3300000000045
10_52_2013-02-15,5373.89000000001
10_52_2013-02-22,5991.0999999999885
10_52_2013-03-01,5283.3300000000045
10_52_2013-03-08,6632.920000000005
10_52_2013-03-15,4716.809999999999
10_52_2013-03-22,5354.049999999993
10_52_2013-03-29,4972.0800000000045
10_52_2013-04-05,5775.229999999992
10_52_2013-04-12,4483.309999999999
10_52_2013-04-19,3942.7299999999964
10_52_2013-04-26,4269.659999999992
10_52_2013-05-03,4960.8300000000045
10_52_2013-05-10,5212.520000000008
10_52_2013-05-17,4003.5300000000093
10_52_2013-05-24,3861.8599999999906
10_52_2013-05-31,3718.700000000006
10_52_2013-06-07,4046.0700000000056
10_52_2013-06-14,4333.130000000004
10_52_2013-06-21,4676.3300000000045
10_52_2013-06-28,4088.340000000007
10_52_2013-07-05,3124.090000000002
10_52_2013-07-12,3551.299999999994
10_52_2013-07-19,4528.440000000001
10_52_2013-07-26,4463.119999999996
10_54_2012-11-02,48.830400000000076
10_54_2012-11-09,47.14800000000007
10_54_2012-11-16,44.18160000000008
10_54_2012-11-23,118.78720000000013
10_54_2012-11-30,92.60520000000002
10_54_2012-12-07,84.73320000000011
10_54_2012-12-14,92.32759999999996
10_54_2012-12-21,111.30999999999989
10_54_2012-12-28,110.9136000000001
10_54_2013-01-04,57.779999999999994
10_54_2013-01-11,163.95999999999955
10_54_2013-01-18,-370.12
10_54_2013-01-25,73.15999999999991
10_54_2013-02-08,75.64000000000013
10_54_2013-02-15,211.7999999999996
10_54_2013-02-22,89.68000000000012
10_54_2013-03-01,30.92000000000004
10_54_2013-03-08,161.44000000000017
10_54_2013-03-15,252.72000000000023
10_54_2013-03-22,52.68000000000001
10_54_2013-03-29,-78.56000000000016
10_54_2013-04-05,107.68000000000015
10_54_2013-04-12,58.80000000000011
10_54_2013-04-19,142.92000000000004
10_54_2013-04-26,19.79999999999997
10_54_2013-05-03,105.63999999999999
10_54_2013-05-10,159.87999999999965
10_54_2013-05-17,25.0
10_54_2013-05-24,111.71999999999989
10_54_2013-06-07,32.920000000000044
10_54_2013-06-14,50.760000000000126
10_54_2013-06-21,25.880000000000063
10_54_2013-06-28,217.59999999999982
10_54_2013-07-05,30.92000000000004
10_54_2013-07-12,43.920000000000044
10_54_2013-07-19,63.880000000000074
10_54_2013-07-26,83.84000000000009
10_55_2012-11-02,16622.12120000003
10_55_2012-11-09,29161.201999999987
10_55_2012-11-16,22379.825700000023
10_55_2012-11-23,44470.074699999954
10_55_2012-11-30,22839.315000000024
10_55_2012-12-07,26994.468999999957
10_55_2012-12-14,36543.99080000001
10_55_2012-12-21,66464.93299999987
10_55_2012-12-28,29412.569199999958
10_55_2013-01-04,18898.35000000003
10_55_2013-01-11,16959.790000000023
10_55_2013-01-18,14492.370000000028
10_55_2013-01-25,11737.300000000021
10_55_2013-02-01,17230.110000000033
10_55_2013-02-08,23230.83000000003
10_55_2013-02-15,23875.58000000003
10_55_2013-02-22,18293.870000000046
10_55_2013-03-01,15984.5
10_55_2013-03-08,17916.760000000006
10_55_2013-03-15,14875.090000000018
10_55_2013-03-22,17006.610000000033
10_55_2013-03-29,14368.79000000002
10_55_2013-04-05,18121.080000000024
10_55_2013-04-12,14658.439999999966
10_55_2013-04-19,12174.989999999993
10_55_2013-04-26,10926.260000000007
10_55_2013-05-03,11536.979999999989
10_55_2013-05-10,10750.25
10_55_2013-05-17,17422.75
10_55_2013-05-24,14958.159999999982
10_55_2013-05-31,11546.300000000021
10_55_2013-06-07,10986.5
10_55_2013-06-14,10824.439999999971
10_55_2013-06-21,14156.050000000025
10_55_2013-06-28,13272.12999999998
10_55_2013-07-05,12010.550000000023
10_55_2013-07-12,12744.78000000002
10_55_2013-07-19,11686.07999999999
10_55_2013-07-26,12143.550000000023
10_56_2012-11-02,763.6445999999985
10_56_2012-11-09,701.9409999999995
10_56_2012-11-16,697.8185999999988
10_56_2012-11-23,1723.8368000000019
10_56_2012-11-30,1245.294899999998
10_56_2012-12-07,1577.5155999999986
10_56_2012-12-14,466.7219999999992
10_56_2012-12-21,1281.0563999999974
10_56_2012-12-28,617.6164000000007
10_56_2013-01-04,302.7200000000004
10_56_2013-01-11,450.8700000000005
10_56_2013-01-18,1840.1199999999974
10_56_2013-01-25,2320.450000000004
10_56_2013-02-01,2422.7799999999993
10_56_2013-02-08,4262.609999999991
10_56_2013-02-15,4933.429999999994
10_56_2013-02-22,2596.5199999999954
10_56_2013-03-01,2519.5100000000034
10_56_2013-03-08,2711.350000000003
10_56_2013-03-15,2376.049999999996
10_56_2013-03-22,2309.390000000006
10_56_2013-03-29,3002.2999999999943
10_56_2013-04-05,4681.789999999992
10_56_2013-04-12,2212.4700000000007
10_56_2013-04-19,1860.779999999999
10_56_2013-04-26,2432.089999999997
10_56_2013-05-03,1855.6799999999957
10_56_2013-05-10,2897.510000000004
10_56_2013-05-17,2538.679999999995
10_56_2013-05-24,998.8999999999987
10_56_2013-05-31,1365.4400000000014
10_56_2013-06-07,887.9600000000012
10_56_2013-06-14,739.3200000000006
10_56_2013-06-21,645.3799999999989
10_56_2013-06-28,629.7600000000006
10_56_2013-07-05,431.080000000001
10_56_2013-07-12,920.1199999999995
10_56_2013-07-19,438.58000000000106
10_56_2013-07-26,270.0200000000004
10_58_2012-11-02,3414.75
10_58_2012-11-09,3453.9
10_58_2012-11-16,2941.35
10_58_2012-11-23,2883.5
10_58_2012-11-30,4383.3
10_58_2012-12-07,2868.35
10_58_2012-12-14,3685.0
10_58_2012-12-21,4205.7
10_58_2012-12-28,3340.125
10_58_2013-01-04,3230.0
10_58_2013-01-11,3050.0
10_58_2013-01-18,3080.0
10_58_2013-01-25,5465.0
10_58_2013-02-01,3040.0
10_58_2013-02-08,3405.0
10_58_2013-02-15,4715.0
10_58_2013-02-22,1440.0
10_58_2013-03-01,5250.0
10_58_2013-03-08,2725.0
10_58_2013-03-15,3465.0
10_58_2013-03-22,4915.0
10_58_2013-03-29,5555.0
10_58_2013-04-05,2655.0
10_58_2013-04-12,2020.0
10_58_2013-04-19,3215.0
10_58_2013-04-26,4415.0
10_58_2013-05-03,1455.0
10_58_2013-05-10,3815.0
10_58_2013-05-17,3245.0
10_58_2013-05-24,2360.0
10_58_2013-05-31,3800.0
10_58_2013-06-07,3500.0
10_58_2013-06-14,6435.0
10_58_2013-06-21,4100.0
10_58_2013-06-28,1955.0
10_58_2013-07-05,6075.0
10_58_2013-07-12,2845.0
10_58_2013-07-19,6395.0
10_58_2013-07-26,5795.0
10_59_2012-11-02,309.6983999999998
10_59_2012-11-09,561.2152000000008
10_59_2012-11-16,792.1295999999996
10_59_2012-11-23,1590.0788999999993
10_59_2012-11-30,1919.8581999999994
10_59_2012-12-07,3138.613
10_59_2012-12-14,5092.387900000003
10_59_2012-12-21,11693.42050000001
10_59_2012-12-28,8184.9160000000065
10_59_2013-01-04,1155.470000000001
10_59_2013-01-11,307.75
10_59_2013-01-18,241.13000000000008
10_59_2013-01-25,258.61999999999983
10_59_2013-02-01,358.83000000000095
10_59_2013-02-08,387.8100000000002
10_59_2013-02-15,308.99000000000063
10_59_2013-02-22,371.41999999999905
10_59_2013-03-01,258.06999999999977
10_59_2013-03-08,366.0899999999997
10_59_2013-03-15,458.01000000000005
10_59_2013-03-22,374.08999999999963
10_59_2013-03-29,182.18000000000018
10_59_2013-04-05,214.49000000000026
10_59_2013-04-12,207.6399999999997
10_59_2013-04-19,421.7799999999994
10_59_2013-04-26,162.79000000000042
10_59_2013-05-03,315.5
10_59_2013-05-10,237.0800000000005
10_59_2013-05-17,251.02000000000035
10_59_2013-05-24,214.2000000000004
10_59_2013-05-31,213.9599999999995
10_59_2013-06-07,235.59000000000012
10_59_2013-06-14,243.93999999999969
10_59_2013-06-21,278.7999999999995
10_59_2013-06-28,252.88000000000014
10_59_2013-07-05,254.20000000000044
10_59_2013-07-12,280.9799999999996
10_59_2013-07-19,268.9799999999996
10_59_2013-07-26,334.95999999999935
10_60_2012-11-02,548.9999999999999
10_60_2012-11-09,588.06
10_60_2012-11-16,569.1519999999997
10_60_2012-11-23,525.4059999999995
10_60_2012-11-30,657.1199999999994
10_60_2012-12-07,898.4999999999994
10_60_2012-12-14,1021.7640000000013
10_60_2012-12-21,906.06
10_60_2012-12-28,409.57999999999976
10_60_2013-01-04,748.0
10_60_2013-01-11,519.1999999999992
10_60_2013-01-18,598.400000000001
10_60_2013-01-25,485.1999999999994
10_60_2013-02-01,501.5999999999991
10_60_2013-02-08,540.0
10_60_2013-02-15,495.0
10_60_2013-02-22,342.0
10_60_2013-03-01,423.0
10_60_2013-03-08,576.0
10_60_2013-03-15,513.0
10_60_2013-03-22,567.0
10_60_2013-03-29,495.0
10_60_2013-04-05,666.0
10_60_2013-04-12,333.0
10_60_2013-04-19,549.0
10_60_2013-04-26,513.0
10_60_2013-05-03,513.0
10_60_2013-05-10,657.0
10_60_2013-05-17,388.5
10_60_2013-05-24,351.0
10_60_2013-05-31,495.0
10_60_2013-06-07,486.0
10_60_2013-06-14,450.0
10_60_2013-06-21,603.0
10_60_2013-06-28,432.0
10_60_2013-07-05,675.0
10_60_2013-07-12,477.0
10_60_2013-07-19,360.0
10_60_2013-07-26,405.0
10_67_2012-11-02,11583.414199999992
10_67_2012-11-09,11442.506599999982
10_67_2012-11-16,11522.350799999987
10_67_2012-11-23,10554.096899999997
10_67_2012-11-30,12092.375499999976
10_67_2012-12-07,16913.996999999978
10_67_2012-12-14,21594.09
10_67_2012-12-21,24401.2856
10_67_2012-12-28,12852.411499999993
10_67_2013-01-04,9887.06999999998
10_67_2013-01-11,9704.890000000012
10_67_2013-01-18,10746.920000000016
10_67_2013-01-25,11790.06000000003
10_67_2013-02-01,14396.38999999998
10_67_2013-02-08,22407.360000000033
10_67_2013-02-15,28369.41999999996
10_67_2013-02-22,10666.21999999998
10_67_2013-03-01,10755.839999999991
10_67_2013-03-08,11712.449999999979
10_67_2013-03-15,11294.560000000029
10_67_2013-03-22,10898.94999999998
10_67_2013-03-29,11980.409999999998
10_67_2013-04-05,14819.810000000034
10_67_2013-04-12,11535.319999999985
10_67_2013-04-19,10631.040000000014
10_67_2013-04-26,11170.079999999989
10_67_2013-05-03,15229.129999999968
10_67_2013-05-10,27325.85000000005
10_67_2013-05-17,24831.84000000001
10_67_2013-05-24,15436.199999999972
10_67_2013-05-31,10863.540000000014
10_67_2013-06-07,12346.56000000003
10_67_2013-06-14,19688.989999999994
10_67_2013-06-21,14582.810000000034
10_67_2013-06-28,9356.640000000012
10_67_2013-07-05,10170.380000000003
10_67_2013-07-12,9794.189999999975
10_67_2013-07-19,9501.170000000016
10_67_2013-07-26,8060.82999999999
10_71_2012-11-02,12271.785900000028
10_71_2012-11-09,13337.971400000024
10_71_2012-11-16,12966.08860000002
10_71_2012-11-23,22572.321099999972
10_71_2012-11-30,12132.762800000024
10_71_2012-12-07,12870.085600000031
10_71_2012-12-14,13218.756800000023
10_71_2012-12-21,18697.405199999994
10_71_2012-12-28,13826.706899999997
10_71_2013-01-04,15247.83000000001
10_71_2013-01-11,13817.100000000011
10_71_2013-01-18,16812.44999999997
10_71_2013-01-25,14468.620000000028
10_71_2013-02-01,20443.669999999973
10_71_2013-02-08,28116.61
10_71_2013-02-15,22933.300000000014
10_71_2013-02-22,24487.12000000006
10_71_2013-03-01,21839.790000000023
10_71_2013-03-08,19023.239999999994
10_71_2013-03-15,20741.860000000044
10_71_2013-03-22,17109.66999999998
10_71_2013-03-29,16399.850000000024
10_71_2013-04-05,16285.429999999991
10_71_2013-04-12,15816.610000000026
10_71_2013-04-19,16063.979999999987
10_71_2013-04-26,12551.25
10_71_2013-05-03,17006.639999999967
10_71_2013-05-10,13228.75
10_71_2013-05-17,17867.120000000043
10_71_2013-05-24,14884.649999999983
10_71_2013-05-31,14701.679999999998
10_71_2013-06-07,15473.199999999972
10_71_2013-06-14,13627.360000000017
10_71_2013-06-21,17254.889999999967
10_71_2013-06-28,14943.37999999997
10_71_2013-07-05,15597.270000000013
10_71_2013-07-12,14314.729999999987
10_71_2013-07-19,18520.889999999963
10_71_2013-07-26,14660.939999999966
10_72_2012-11-02,127570.63050000006
10_72_2012-11-09,134434.06499999997
10_72_2012-11-16,128903.97479999998
10_72_2012-11-23,480059.9667999995
10_72_2012-11-30,138233.81289999987
10_72_2012-12-07,140822.93910000016
10_72_2012-12-14,141781.61800000016
10_72_2012-12-21,221162.66219999956
10_72_2012-12-28,143116.87850000022
10_72_2013-01-04,106488.91999999994
10_72_2013-01-11,124494.75
10_72_2013-01-18,118467.0999999998
10_72_2013-01-25,119192.07000000017
10_72_2013-02-01,162152.75
10_72_2013-02-08,233140.3200000002
10_72_2013-02-15,190137.85999999975
10_72_2013-02-22,168827.46000000046
10_72_2013-03-01,151694.93999999986
10_72_2013-03-08,131172.7400000002
10_72_2013-03-15,139326.58000000005
10_72_2013-03-22,103662.39
10_72_2013-03-29,97258.13000000003
10_72_2013-04-05,114641.61999999985
10_72_2013-04-12,127171.43999999994
10_72_2013-04-19,110064.48000000026
10_72_2013-04-26,95980.33000000006
10_72_2013-05-03,97073.98000000024
10_72_2013-05-10,107930.9100000001
10_72_2013-05-17,100483.98000000026
10_72_2013-05-24,91508.44000000013
10_72_2013-05-31,110310.1600000001
10_72_2013-06-07,125434.2300000003
10_72_2013-06-14,105499.39
10_72_2013-06-21,107949.4100000001
10_72_2013-06-28,96579.09999999982
10_72_2013-07-05,100464.25
10_72_2013-07-12,92923.04999999996
10_72_2013-07-19,107685.5
10_72_2013-07-26,97065.08000000006
10_74_2012-11-02,35090.8508
10_74_2012-11-09,36272.247200000005
10_74_2012-11-16,35296.14999999999
10_74_2012-11-23,54322.762200000005
10_74_2012-11-30,34703.50499999996
10_74_2012-12-07,35451.77279999995
10_74_2012-12-14,35126.31160000004
10_74_2012-12-21,41661.22890000002
10_74_2012-12-28,43614.317799999975
10_74_2013-01-04,52746.73000000008
10_74_2013-01-11,44307.12999999992
10_74_2013-01-18,42868.54000000003
10_74_2013-01-25,37687.29000000003
10_74_2013-02-01,45179.81000000001
10_74_2013-02-08,55025.139999999956
10_74_2013-02-15,47836.0
10_74_2013-02-22,52791.95000000009
10_74_2013-03-01,49612.37999999992
10_74_2013-03-08,45962.62000000008
10_74_2013-03-15,43863.68999999997
10_74_2013-03-22,42749.64999999994
10_74_2013-03-29,43211.54999999992
10_74_2013-04-05,44906.180000000044
10_74_2013-04-12,42425.109999999964
10_74_2013-04-19,42137.419999999955
10_74_2013-04-26,37618.640000000036
10_74_2013-05-03,41983.77000000001
10_74_2013-05-10,40557.22000000009
10_74_2013-05-17,41181.93999999995
10_74_2013-05-24,40501.54999999992
10_74_2013-05-31,43899.169999999955
10_74_2013-06-07,42497.410000000054
10_74_2013-06-14,40257.83000000005
10_74_2013-06-21,40184.2599999999
10_74_2013-06-28,37951.72999999999
10_74_2013-07-05,41911.56000000005
10_74_2013-07-12,39144.58000000005
10_74_2013-07-19,43121.47000000008
10_74_2013-07-26,40703.20999999997
10_79_2012-11-02,32432.860600000033
10_79_2012-11-09,32199.68680000004
10_79_2012-11-16,32297.62800000001
10_79_2012-11-23,37578.056200000035
10_79_2012-11-30,33637.09760000003
10_79_2012-12-07,35512.24680000005
10_79_2012-12-14,35460.330000000016
10_79_2012-12-21,40844.58000000002
10_79_2012-12-28,32280.162200000006
10_79_2013-01-04,32410.370000000075
10_79_2013-01-11,35026.72000000007
10_79_2013-01-18,37105.95000000006
10_79_2013-01-25,33868.879999999925
10_79_2013-02-01,39465.77999999992
10_79_2013-02-08,49135.43000000002
10_79_2013-02-15,43045.70999999997
10_79_2013-02-22,44469.26999999999
10_79_2013-03-01,63542.32000000006
10_79_2013-03-08,36889.830000000045
10_79_2013-03-15,36880.359999999964
10_79_2013-03-22,36667.00999999991
10_79_2013-03-29,34318.18000000005
10_79_2013-04-05,42926.5
10_79_2013-04-12,35468.240000000085
10_79_2013-04-19,32190.189999999955
10_79_2013-04-26,32180.490000000074
10_79_2013-05-03,41503.20000000008
10_79_2013-05-10,30778.14000000001
10_79_2013-05-17,33976.97000000007
10_79_2013-05-24,33242.56000000005
10_79_2013-05-31,35908.95999999997
10_79_2013-06-07,35753.100000000064
10_79_2013-06-14,42458.819999999934
10_79_2013-06-21,32755.41000000003
10_79_2013-06-28,32177.310000000045
10_79_2013-07-05,35889.490000000085
10_79_2013-07-12,36065.35999999997
10_79_2013-07-19,36030.669999999955
10_79_2013-07-26,36497.43999999995
10_80_2012-11-02,305.80860000000007
10_80_2012-11-09,314.7356000000001
10_80_2012-11-16,329.11500000000007
10_80_2012-11-23,402.40099999999984
10_80_2012-11-30,364.80349999999976
10_80_2012-12-07,385.2539999999997
10_80_2012-12-14,371.86279999999977
10_80_2012-12-21,428.2524999999995
10_80_2012-12-28,452.4086999999999
10_80_2013-01-04,673.0599999999991
10_80_2013-01-11,428.62000000000035
10_80_2013-01-18,475.0199999999993
10_80_2013-01-25,403.9000000000007
10_80_2013-02-01,372.4000000000007
10_80_2013-02-08,421.12000000000035
10_80_2013-02-15,352.38999999999965
10_80_2013-02-22,457.66000000000093
10_80_2013-03-01,347.27000000000015
10_80_2013-03-08,452.22000000000065
10_80_2013-03-15,355.2400000000005
10_80_2013-03-22,371.49000000000035
10_80_2013-03-29,306.3899999999996
10_80_2013-04-05,423.44000000000005
10_80_2013-04-12,313.81000000000057
10_80_2013-04-19,221.40000000000018
10_80_2013-04-26,272.5299999999997
10_80_2013-05-03,347.43000000000023
10_80_2013-05-10,483.7300000000008
10_80_2013-05-17,156.95000000000027
10_80_2013-05-24,293.06999999999977
10_80_2013-05-31,286.5999999999995
10_80_2013-06-07,314.29000000000065
10_80_2013-06-14,110.2099999999998
10_80_2013-06-21,363.1600000000002
10_80_2013-06-28,288.2000000000005
10_80_2013-07-05,221.54000000000053
10_80_2013-07-12,236.11999999999992
10_80_2013-07-19,265.7599999999995
10_80_2013-07-26,718.8799999999993
10_81_2012-11-02,10019.203199999996
10_81_2012-11-09,10179.5493
10_81_2012-11-16,9974.797799999986
10_81_2012-11-23,9289.038800000006
10_81_2012-11-30,10201.145799999993
10_81_2012-12-07,10163.62900000001
10_81_2012-12-14,9510.532999999981
10_81_2012-12-21,9152.494600000004
10_81_2012-12-28,7614.327600000002
10_81_2013-01-04,9253.459999999988
10_81_2013-01-11,10149.650000000016
10_81_2013-01-18,10224.19999999998
10_81_2013-01-25,10716.260000000007
10_81_2013-02-01,11470.640000000003
10_81_2013-02-08,11772.89
10_81_2013-02-15,11298.089999999998
10_81_2013-02-22,11227.300000000021
10_81_2013-03-01,10748.160000000009
10_81_2013-03-08,10972.760000000007
10_81_2013-03-15,11705.87000000001
10_81_2013-03-22,11685.270000000011
10_81_2013-03-29,10817.96999999998
10_81_2013-04-05,11839.510000000007
10_81_2013-04-12,10652.790000000014
10_81_2013-04-19,11010.239999999993
10_81_2013-04-26,9988.5
10_81_2013-05-03,10270.849999999984
10_81_2013-05-10,9986.010000000007
10_81_2013-05-17,10018.729999999987
10_81_2013-05-24,10401.010000000007
10_81_2013-05-31,10263.910000000009
10_81_2013-06-07,10292.83999999999
10_81_2013-06-14,10376.069999999978
10_81_2013-06-21,9811.040000000014
10_81_2013-06-28,10235.0
10_81_2013-07-05,10734.859999999991
10_81_2013-07-12,9815.0
10_81_2013-07-19,10272.46999999998
10_81_2013-07-26,10538.630000000003
10_82_2012-11-02,22389.134000000027
10_82_2012-11-09,23812.822399999983
10_82_2012-11-16,22507.83380000001
10_82_2012-11-23,26952.42830000004
10_82_2012-11-30,30561.792700000005
10_82_2012-12-07,41423.75180000007
